sample_id	ref_id	total_reads	mapped_reads	average_cov	norm_average_cov	percentage_covered	norm_average_cov_LFC	contig_kmer_cov	contig_len	selected	RPKM	RPKM_LFC
F1352	F1559_NODE_15_length_3431_cov_895.395438	10268241	631	6.11337802389974	0.595367602289403	1.92363742349169	-9.6027081969462	895.395438	3431	no	17.9107011701842	-8.45867083154394
F1353	F1559_NODE_15_length_3431_cov_895.395438	8296267	484	2.86097347712037	0.34485069937122	1.7196152725153	-10.3905170218869	895.395438	3431	no	17.0036408410422	-8.53364895764094
F1356	F1559_NODE_15_length_3431_cov_895.395438	12871768	19	0.168172544447683	0.0130652249518235	1.69046925094725	-15.11268504478	895.395438	3431	no	0.430224045207359	-13.8382606793476
F1357	F1559_NODE_15_length_3431_cov_895.395438	24203266	228	1.77324395220052	0.0732646557782956	1.77790731565141	-12.6252996259219	895.395438	3431	no	2.7456182638809	-11.1642896888474
F1358	F1559_NODE_15_length_3431_cov_895.395438	15643096	52	0.511221218303702	0.0326803094671094	1.7196152725153	-13.7899953642091	895.395438	3431	no	0.9688575212598	-12.6670643178784
F1359	F1559_NODE_15_length_3431_cov_895.395438	9713658	3	0.0326435441562227	0.00336058199251226	1.36986301369863	-17.0716340007456	895.395438	3431	no	0.0900155890851499	-16.0951020614478
F1360	F1559_NODE_15_length_3431_cov_895.395438	16027215	91	0.897697464296124	0.0560108206133208	1.77790731565141	-13.0127114440647	895.395438	3431	no	1.65486515448448	-11.894707078814
F1361	F1559_NODE_15_length_3431_cov_895.395438	8527900	25	0.215972019819295	0.0253253461953464	1.7196152725153	-14.1578350187179	895.395438	3431	no	0.854431383108853	-12.8483842006147
F1362	F1559_NODE_15_length_3431_cov_895.395438	9052060	29	0.270475080151559	0.0298799477855382	1.7196152725153	-13.9192393823428	895.395438	3431	no	0.93374836829807	-12.7203150217085
F1363	F1559_NODE_15_length_3431_cov_895.395438	11599510	4	0.0443019527834451	0.00381929519293876	1.60303118624308	-16.8870386742625	895.395438	3431	no	0.10050776823523	-15.9360418270719
F1364	F1559_NODE_15_length_3431_cov_895.395438	13481321	28	0.285922471582629	0.021208787446173	1.7196152725153	-14.4137548682755	895.395438	3431	no	0.605347653917273	-13.3455849118029
F1365	F1559_NODE_15_length_3431_cov_895.395438	16689729	5	0.0431361119207228	0.00258459031424194	1.57388516467502	-17.4504094885245	895.395438	3431	no	0.0873172403460115	-16.1390103986318
F1366	F1559_NODE_15_length_3431_cov_895.395438	9211581	12	0.111920722821335	0.0121500014841464	1.63217720781113	-15.2174605193395	895.395438	3431	no	0.379687546379575	-14.0185361587052
F1367	F1559_NODE_15_length_3431_cov_895.395438	8112107	14	0.143981346546196	0.0177489456865148	1.69046925094725	-14.6706836804439	895.395438	3431	no	0.503006557917423	-13.6127716293367
F1368	F1559_NODE_15_length_3431_cov_895.395438	12300078	30	0.310988050131157	0.0252834209775871	1.69046925094725	-14.1602253285778	895.395438	3431	no	0.710874066848746	-13.1137548331594
F1369	F1559_NODE_15_length_3431_cov_895.395438	10754722	29	0.271349460798601	0.0252307275630742	1.92363742349169	-14.1632352003692	895.395438	3431	no	0.785919548151615	-12.9689672021661
F1370	F1559_NODE_15_length_3431_cov_895.395438	13671969	20	0.196152725153017	0.0143470721117797	2.01107548819586	-14.9776606614035	895.395438	3431	no	0.426361726947391	-13.8512709004922
F1371	F1559_NODE_15_length_3431_cov_895.395438	12950078	149	1.54503060332265	0.119306663892113	2.04022150976392	-11.9218142872735	895.395438	3431	no	3.35346027540555	-10.8757702314499
F1372	F1559_NODE_15_length_3431_cov_895.395438	11899908	167	1.74322354998543	0.146490506480002	2.04022150976392	-11.6256817426829	895.395438	3431	no	4.09027162383553	-10.589224091842
F1373	F1559_NODE_15_length_3431_cov_895.395438	9535968	228	2.21480617895657	0.232258138760173	1.77790731565141	-10.9607597622813	895.395438	3431	no	6.96866109189624	-9.82053924991594
F1374	F1559_NODE_15_length_3431_cov_895.395438	10663878	247	1.84173710288546	0.172708005744763	1.7196152725153	-11.3881539550921	895.395438	3431	no	6.75089055530251	-9.86634291334429
F1375	F1559_NODE_15_length_3431_cov_895.395438	11381146	226	2.22005246283882	0.195064052674381	1.74876129408336	-11.2125409787309	895.395438	3431	no	5.78764289148092	-10.0884448360501
F1377	F1559_NODE_15_length_3431_cov_895.395438	8422748	249	2.104925677645	0.249909611167876	1.98192946662781	-10.8550825280222	895.395438	3431	no	8.61637955978967	-9.5143389402685
F1378	F1559_NODE_15_length_3431_cov_895.395438	12610184	157	1.56718157971437	0.124279041425119	2.04022150976392	-11.8629058955262	895.395438	3431	no	3.62875385972543	-10.7619465422758
F1379	F1559_NODE_15_length_3431_cov_895.395438	14591326	23	0.220635383270184	0.0151209960815202	1.7196152725153	-14.9018638305184	895.395438	3431	no	0.459422602212634	-13.7435270038129
F1380	F1559_NODE_15_length_3431_cov_895.395438	12067273	156	1.52462838822501	0.126344070298651	2.04022150976392	-11.83913095859	895.395438	3431	no	3.76785986744207	-10.7076754337715
F1381	F1559_NODE_15_length_3431_cov_895.395438	13470313	36	0.356164383561644	0.0264406909892624	1.69046925094725	-14.0956571293096	895.395438	3431	no	0.778940160076469	-12.9818363370517
F1382	F1559_NODE_15_length_3431_cov_895.395438	10691207	40	0.354707082483241	0.0331774590542715	1.74876129408336	-13.7682136098491	895.395438	3431	no	1.09046701903933	-12.4964746070412
F1383	F1559_NODE_15_length_3431_cov_895.395438	13146503	246	2.69163509180997	0.204741526458402	1.95278344505975	-11.1426851695529	895.395438	3431	no	5.45386199336947	-10.1741425494492
F1384	F1559_NODE_15_length_3431_cov_895.395438	12217028	33	0.32293791897406	0.0264334270965132	1.7196152725153	-14.0960535267339	895.395438	3431	no	0.787277160816728	-12.9664772127904
F1385	F1559_NODE_15_length_3431_cov_895.395438	11332745	72	0.825123870591664	0.0728088270398446	1.74876129408336	-12.6343036420155	895.395438	3431	no	1.85172573185052	-11.7325503138446
F1386	F1559_NODE_15_length_3431_cov_895.395438	12905010	591	5.37073739434567	0.416174601518765	1.77790731565141	-10.1192999921603	895.395438	3431	no	13.3477608670749	-8.88289490362348
F1387	F1559_NODE_15_length_3431_cov_895.395438	10850912	34	0.332264645875838	0.0306208958174058	1.77790731565141	-13.8839005197541	895.395438	3431	no	0.913254787536663	-12.7523314269216
F1388	F1559_NODE_15_length_3431_cov_895.395438	10189818	72	0.776741474788691	0.0762272176783424	1.77790731565141	-12.5681107912281	895.395438	3431	no	2.05942201607529	-11.5791812467981
F1389	F1559_NODE_15_length_3431_cov_895.395438	12406962	185	1.97347712037307	0.159062075016678	2.04022150976392	-11.5068990179219	895.395438	3431	no	4.34595833378901	-10.5017464006843
F1390	F1559_NODE_15_length_3431_cov_895.395438	14103449	125	1.30545030603323	0.0925624863842331	1.77790731565141	-12.2879893912148	895.395438	3431	no	2.58323527529117	-11.2522416967742
F1392	F1559_NODE_15_length_3431_cov_895.395438	8216302	56	0.596910521713786	0.0726495352427146	1.77790731565141	-12.6374634407927	895.395438	3431	no	1.98651072929298	-11.6311841581009
F1393	F1559_NODE_15_length_3431_cov_895.395438	12764740	116	1.21568055960361	0.0952373929749932	1.77790731565141	-12.2468888805325	895.395438	3431	no	2.64865441982719	-11.2161611216599
F1395	F1559_NODE_15_length_3431_cov_895.395438	11114928	71	0.787525502768872	0.0708529558418077	1.95278344505975	-12.6735889686849	895.395438	3431	no	1.86179121568037	-11.7247294478716
F1396	F1559_NODE_15_length_3431_cov_895.395438	11744153	128	1.38647624599242	0.118056725418378	1.77790731565141	-11.9370086836065	895.395438	3431	no	3.17663671506252	-10.9539206329347
F1398	F1559_NODE_15_length_3431_cov_895.395438	12274529	122	1.34042553191489	0.109203826225421	1.7196152725153	-12.0494655089885	895.395438	3431	no	2.89690515318578	-11.0869082931713
F1399	F1559_NODE_15_length_3431_cov_895.395438	11368249	87	0.872340425531915	0.0767348098666659	1.77790731565141	-12.5585358211173	895.395438	3431	no	2.23051401884395	-11.4640445281324
F1400	F1559_NODE_15_length_3431_cov_895.395438	9294152	153	1.50539201399009	0.16197195978612	1.77790731565141	-11.4807448358391	895.395438	3431	no	4.79800771486475	-10.3589852662646
F1401	F1559_NODE_15_length_3431_cov_895.395438	12866377	253	2.64383561643836	0.205484078108263	1.95278344505975	-11.1374623032036	895.395438	3431	no	5.73117316297988	-10.1025902568207
F1402	F1559_NODE_15_length_3431_cov_895.395438	13604786	327	3.5712620227339	0.26250041880364	1.95278344505975	-10.7841691899974	895.395438	3431	no	7.00543841906392	-9.81294540245784
F1403	F1559_NODE_15_length_3431_cov_895.395438	11517356	269	3.01340716992131	0.261640533636479	1.83619935878753	-10.7889028524734	895.395438	3431	no	6.80736082292416	-9.85432516210494
F1404	F1559_NODE_15_length_3431_cov_895.395438	6835269	163	1.69134363159429	0.247443609255801	2.04022150976392	-10.8693891324155	895.395438	3431	no	6.95042362720929	-9.82431983110354
F1405	F1559_NODE_15_length_3431_cov_895.395438	8702366	22	0.215389099387934	0.0247506367105145	1.7196152725153	-14.1909513703766	895.395438	3431	no	0.73682545011004	-13.0620259452512
F1406	F1559_NODE_15_length_3431_cov_895.395438	12883704	75	0.764500145730108	0.0593385369401616	1.95278344505975	-12.9294476534465	895.395438	3431	no	1.69667947789254	-11.8587066945814
F1407	F1559_NODE_15_length_3431_cov_895.395438	10313833	73	0.75517341882833	0.0732194731898732	2.04022150976392	-12.6261896158311	895.395438	3431	no	2.06291838782738	-11.5767339964969
F1408	F1559_NODE_15_length_3431_cov_895.395438	25131411	274	2.8874963567473	0.114895910808482	2.04022150976392	-11.9761614617083	895.395438	3431	no	3.17770057146705	-10.9534375549034
F1409	F1559_NODE_15_length_3431_cov_895.395438	8035366	101	1.0958904109589	0.136383384522734	1.7196152725153	-11.7288210218118	895.395438	3431	no	3.66348985021174	-10.7482021249907
F1410	F1559_NODE_15_length_3431_cov_895.395438	15540231	232	2.33109880501312	0.150004128317855	1.74876129408336	-11.5914867083118	895.395438	3431	no	4.35120752309858	-10.5000049183601
F1412	F1559_NODE_15_length_3431_cov_895.395438	10043411	715	6.68755464879044	0.665864878853453	2.04022150976392	-9.44125946752361	895.395438	3431	no	20.7493305025155	-8.24642786152323
F1413	F1559_NODE_15_length_3431_cov_895.395438	10868443	566	6.30661614689595	0.580268594765225	1.95278344505975	-9.63976806489366	895.395438	3431	no	15.1784834382622	-8.69746499802404
F1414	F1559_NODE_15_length_3431_cov_895.395438	13255253	49	0.503643252696007	0.0379957480023963	1.77790731565141	-13.5725790297656	895.395438	3431	no	1.07742572460499	-12.5138323271796
F1415	F1559_NODE_15_length_3431_cov_895.395438	10308168	7	0.0480909355872923	0.00466532322594008	1.39900903526669	-16.5983680660156	895.395438	3431	no	0.197922803524731	-14.9584109975696
F1416	F1559_NODE_15_length_3431_cov_895.395438	16939678	8	0.0606237248615564	0.00357880030904698	1.60303118624308	-16.9808690582084	895.395438	3431	no	0.137646165732576	-15.4823844157152
F1418	F1559_NODE_15_length_3431_cov_895.395438	10424964	111	1.13523754007578	0.108896063341397	1.74876129408336	-12.0535371138127	895.395438	3431	no	3.10332812089731	-10.9876044997774
F1419	F1559_NODE_15_length_3431_cov_895.395438	10505988	27	0.210142815505683	0.0200021945109478	1.69046925094725	-14.4982587175797	895.395438	3431	no	0.749041958107615	-13.0383023040228
F1420	F1559_NODE_15_length_3431_cov_895.395438	7756259	9	0.0935587292334596	0.012062352383212	1.77790731565141	-15.227905722339	895.395438	3431	no	0.338196795790991	-14.1854858473847
F1422	F1559_NODE_15_length_3431_cov_895.395438	10416983	6	0.0338093850189449	0.00324560239936505	1.48644709997085	-17.1218588300927	895.395438	3431	no	0.167875986174054	-15.1959529638648
F1423	F1559_NODE_15_length_3431_cov_895.395438	10934980	98	0.809676479160595	0.0740446236902669	1.7196152725153	-12.610022022797	895.395438	3431	no	2.61208535696406	-11.2362187020289
F1424	F1559_NODE_15_length_3431_cov_895.395438	9091913	40	0.332556106091519	0.0365771324573298	1.7196152725153	-13.6274750330476	895.395438	3431	no	1.28228334644451	-12.2627056538147
F1425	F1559_NODE_15_length_3431_cov_895.395438	7421008	43	0.450888953657826	0.0607584513664216	1.7196152725153	-12.8953319110276	895.395438	3431	no	1.68882573287403	-11.8654002771403
F1426	F1559_NODE_15_length_3431_cov_895.395438	10776249	21	0.191489361702128	0.0177695747102844	1.95278344505975	-14.6690078564904	895.395438	3431	no	0.567977273844707	-13.4375156333997
F1427	F1559_NODE_15_length_3431_cov_895.395438	7233374	137	1.20547945205479	0.166655208489813	1.95278344505975	-11.4396225076841	895.395438	3431	no	5.52025231216258	-10.1566865344043
F1428	F1559_NODE_15_length_3431_cov_895.395438	9848553	51	0.457009618187117	0.0464037324251712	1.77790731565141	-13.2841761580388	895.395438	3431	no	1.50930507250238	-12.0275362995483
F1429	F1559_NODE_15_length_3431_cov_895.395438	18555151	119	1.18478577674147	0.0638521226122857	1.74876129408336	-12.8236824297005	895.395438	3431	no	1.86922572960935	-11.7189799427207
F1430	F1559_NODE_15_length_3431_cov_895.395438	15018516	23	0.217429320897697	0.0144774171361337	1.69046925094725	-14.9646127700485	895.395438	3431	no	0.446354683821815	-13.7851582736124
F1431	F1559_NODE_15_length_3431_cov_895.395438	13770155	80	0.804430195278344	0.0584183834734137	1.74876129408336	-12.9519945722715	895.395438	3431	no	1.69328647749025	-11.8615946684154
F1432	F1559_NODE_15_length_3431_cov_895.395438	13995365	32	0.320314777032935	0.0228872042303245	1.7196152725153	-14.3038757670986	895.395438	3431	no	0.666415409800167	-13.2069270774136
F1433	F1559_NODE_15_length_3431_cov_895.395438	10286062	41	0.416205187991839	0.0404630254019312	1.74876129408336	-13.4818128158201	895.395438	3431	no	1.1617535304476	-12.4051167145969
F1434	F1559_NODE_15_length_3431_cov_895.395438	23542158	538	3.91547653745264	0.166317656072678	1.77790731565141	-11.4425475830695	895.395438	3431	no	6.6606296685351	-9.88576217345237
F1435	F1559_NODE_15_length_3431_cov_895.395438	18099504	265	2.11366948411542	0.116780519737746	1.95278344505975	-11.952689277465	895.395438	3431	no	4.26735214154754	-10.5280795771243
F1436	F1559_NODE_15_length_3431_cov_895.395438	22960616	468	3.60769454969397	0.157125338000251	1.77790731565141	-11.5245730664079	895.395438	3431	no	5.94075441784758	-10.0507745927979
F1437	F1559_NODE_15_length_3431_cov_895.395438	20953827	190	1.44331098805013	0.0688805433036233	1.95278344505975	-12.7143204871872	895.395438	3431	no	2.6428318311164	-11.2193361174362
F1439	F1559_NODE_15_length_3431_cov_895.395438	18720049	304	2.4902360827747	0.133025083576154	1.80705333721947	-11.7647906045828	895.395438	3431	no	4.73310222461972	-10.3786346621925
F1440	F1559_NODE_15_length_3431_cov_895.395438	16051310	212	1.58845817545905	0.0989612795129525	2.04022150976392	-12.1915528557389	895.395438	3431	no	3.84950298288916	-10.6767485550931
F1441	F1559_NODE_15_length_3431_cov_895.395438	8832554	380	3.93004954823667	0.444950526001501	2.04022150976392	-10.0228439826126	895.395438	3431	no	12.5393948294698	-8.97302492563159
F1443	F1559_NODE_15_length_3431_cov_895.395438	12384243	256	2.05187991839114	0.165684726825139	1.74876129408336	-11.4480482965577	895.395438	3431	no	6.02489915727778	-10.0304836494481
F1444	F1559_NODE_15_length_3431_cov_895.395438	36965926	13	0.131740017487613	0.0035638230052079	1.74876129408336	-16.9869194160932	895.395438	3431	no	0.102499334220581	-15.9077342997331
F1445	F1559_NODE_15_length_3431_cov_895.395438	7831063	140	1.49315068493151	0.190670242971038	1.95278344505975	-11.2454092080808	895.395438	3431	no	5.2105863782833	-10.2399750069562
F1446	F1559_NODE_15_length_3431_cov_895.395438	8289987	116	1.10754881958613	0.133600790880146	1.92363742349169	-11.7585603663139	895.395438	3431	no	4.07833993213076	-10.5934387137704
F1447	F1559_NODE_15_length_3431_cov_895.395438	13691962	126	1.03905566890119	0.0758880041371131	1.7196152725153	-12.5745451572185	895.395438	3431	no	2.68215666795968	-11.1980272344156
F1449	F1559_NODE_15_length_3431_cov_895.395438	17531996	25	0.233168172544448	0.0132995793830005	1.74876129408336	-15.0870363901123	895.395438	3431	no	0.415611855718766	-13.8881120294781
F1450	F1559_NODE_15_length_3431_cov_895.395438	24117863	35	0.371320314777033	0.0153960703225254	1.69046925094725	-14.8758548435213	895.395438	3431	no	0.422968964904543	-13.8627970281983
F1451	F1559_NODE_15_length_3431_cov_895.395438	10144256	7	0.0614981055085981	0.00606235740783731	1.60303118624308	-16.2204661951999	895.395438	3431	no	0.20112086187138	-14.9352861012152
F1452	F1559_NODE_15_length_3431_cov_895.395438	10605290	380	3.27368114252405	0.308683792948995	1.95278344505975	-10.5503591764429	895.395438	3431	no	10.4433619409382	-9.23690642778228
F1453	F1559_NODE_15_length_3431_cov_895.395438	33359164	1223	9.32556106091518	0.279550202784314	2.04022150976392	-10.6933815230199	895.395438	3431	no	10.6853949870364	-9.20385241036827
F1454	F1559_NODE_15_length_3431_cov_895.395438	11368677	584	3.67997668318275	0.323694365068402	2.06936753133197	-10.4818566634486	895.395438	3431	no	14.9720821479445	-8.71721777969735
F1455	F1559_NODE_15_length_3431_cov_895.395438	8475570	321	2.03526668609735	0.240133310927448	1.69046925094725	-10.9126533686003	895.395438	3431	no	11.0386356591308	-9.15693077822801
F1456	F1559_NODE_15_length_3431_cov_895.395438	10117055	41	0.254444768289129	0.025150082537767	1.60303118624308	-14.1678538747105	895.395438	3431	no	1.18116080647016	-12.3812153530876
F1457	F1559_NODE_15_length_3431_cov_895.395438	9334525	576	4.57301078402798	0.489902891044588	1.95278344505975	-9.88399310914606	895.395438	3431	no	17.9849627305088	-8.45270147892495
F1460	F1559_NODE_15_length_3431_cov_895.395438	15132849	258	1.99679393762751	0.131950958978545	1.92363742349169	-11.7764870787499	895.395438	3431	no	4.96910632264846	-10.3084343324707
F1461	F1559_NODE_15_length_3431_cov_895.395438	23002384	425	3.05333721946954	0.132740033357827	1.80705333721947	-11.7678853726158	895.395438	3431	no	5.38511971907946	-10.192442325307
F1462	F1559_NODE_15_length_3431_cov_895.395438	18280018	148	1.09064412707665	0.0596631867144033	1.7196152725153	-12.9215759728202	895.395438	3431	no	2.35974121692456	-11.3827920897978
F1463	F1559_NODE_15_length_3431_cov_895.395438	103055375	967	7.34304867385602	0.0712534273331791	2.04022150976392	-12.6654575990562	895.395438	3431	no	2.73486005521887	-11.1699537325012
F1466	F1559_NODE_15_length_3431_cov_895.395438	22917450	300	2.44331098805013	0.106613562505869	1.7196152725153	-12.0840979368704	895.395438	3431	no	3.81534877153295	-10.689605799839
F1467	F1559_NODE_15_length_3431_cov_895.395438	20043963	2	0.0198192946662781	0.000988791221889506	1.10754881958613	-18.8366072635693	895.395438	3431	no	0.0290820947614561	-17.7251457441853
F1468	F1559_NODE_15_length_3431_cov_895.395438	14509566	17	0.179248032643544	0.012353783196792	1.77790731565141	-15.1934640920063	895.395438	3431	no	0.341486689992624	-14.1715194903483
F1469	F1559_NODE_15_length_3431_cov_895.395438	11543605	5	0.0612066452929175	0.00530221237584944	1.80705333721947	-16.4137506469347	895.395438	3431	no	0.126243151805939	-15.6071437090792
F1470	F1559_NODE_15_length_3431_cov_895.395438	11675082	25	0.2188866219761	0.0187481871198935	1.7196152725153	-14.5916659103014	895.395438	3431	no	0.624107427426547	-13.3015544574066
F1471	F1559_NODE_15_length_3431_cov_895.395438	8629312	6	0.0673273098222093	0.00780216427708365	1.7196152725153	-15.8564707291946	895.395438	3431	no	0.202653617586588	-14.9243329092552
F1472	F1559_NODE_15_length_3431_cov_895.395438	23382623	51	0.412707665403672	0.0176501868675585	1.66132322937919	-14.6787335515977	895.395438	3431	no	0.635705882941727	-13.274989399075
F1473	F1559_NODE_15_length_3431_cov_895.395438	20242297	151	1.14893617021277	0.0567591795640962	1.7196152725153	-12.9935632735478	895.395438	3431	no	2.17418470679313	-11.5009462346319
F1474	F1559_NODE_15_length_3431_cov_895.395438	13655172	7	0.0649956280967648	0.00475978098970594	1.66132322937919	-16.5694499114952	895.395438	3431	no	0.14941016559615	-15.3640705287237
F1476	F1559_NODE_15_length_3431_cov_895.395438	17007399	131	1.07636257650831	0.0632879005489497	1.77790731565141	-12.8364872994216	895.395438	3431	no	2.24498103761506	-11.4547174844555
F1477	F1559_NODE_15_length_3431_cov_895.395438	19970511	125	1.00174876129408	0.0501613985387797	1.7196152725153	-13.1718394372388	895.395438	3431	no	1.82431621104087	-11.7540649283148
F1478	F1559_NODE_15_length_3431_cov_895.395438	23128789	598	4.79364616729816	0.207258848152325	2.04022150976392	-11.1250552209302	895.395438	3431	no	7.53576890588498	-9.70766602013487
F1479	F1559_NODE_15_length_3431_cov_895.395438	16127206	126	1.01020110754882	0.0626395612202647	1.74876129408336	-12.8513429025737	895.395438	3431	no	2.27714504147529	-11.4341945575997
F1480	F1559_NODE_15_length_3431_cov_895.395438	23001721	215	1.79364616729816	0.0779787811224284	1.7196152725153	-12.535335405091	895.395438	3431	no	2.7243155575759	-11.1755269232008
F1481	F1559_NODE_15_length_3431_cov_895.395438	24256571	143	1.01399009035267	0.041802697106391	1.77790731565141	-13.4348209815306	895.395438	3431	no	1.71824825703188	-11.8404822477378
F1482	F1559_NODE_15_length_3431_cov_895.395438	23331485	272	2.1229962110172	0.0909927598272119	1.92363742349169	-12.3126652528447	895.395438	3431	no	3.39786253061527	-10.8567932579369
F1483	F1559_NODE_15_length_3431_cov_895.395438	499666	3	0.00903526668609735	0.018082612557383	0.903526668609735	-14.6438138774813	895.395438	3431	no	1.74993024748868	-11.8141233265128
F1484	F1559_NODE_15_length_3431_cov_895.395438	8538938	16	0.165257942290877	0.01935345382422	1.63217720781113	-14.545825956185	895.395438	3431	no	0.546129208443597	-13.4941065204929
F1486	F1559_NODE_15_length_3431_cov_895.395438	10321866	13	0.111046342174293	0.0107583592127909	1.7196152725153	-15.3929589441501	895.395438	3431	no	0.367083122746146	-14.067242052868
F1488	F1559_NODE_15_length_3431_cov_895.395438	8297437	1	0.0136986301369863	0.00165094717043182	1.36986301369863	-18.0970511488897	895.395438	3431	no	0.0351265355411026	-17.4527156399331
F1489	F1559_NODE_15_length_3431_cov_895.395438	8519747	4	0.0434275721364034	0.00509728424287756	1.69046925094725	-16.4706162989422	895.395438	3431	no	0.136839845446378	-15.4908604587701
F1490	F1559_NODE_15_length_3431_cov_895.395438	8814134	3	0.0381812882541533	0.00433182525409227	1.66132322937919	-16.7053700585095	895.395438	3431	no	0.0992021050555481	-15.9549061986915
F1492	F1559_NODE_15_length_3431_cov_895.395438	14794787	6	0.0757796560769455	0.00512205117092564	1.63217720781113	-16.4636234382948	895.395438	3431	no	0.118201180867515	-15.7021043899678
F1497	F1559_NODE_15_length_3431_cov_895.395438	11172373	83	0.757505100553774	0.0678016300166289	1.77790731565141	-12.7370970518388	895.395438	3431	no	2.1652694464718	-11.5068741783298
F1498	F1559_NODE_15_length_3431_cov_895.395438	20500648	8	0.0947245700961819	0.0046205646814765	1.7196152725153	-16.6122759294014	895.395438	3431	no	0.113736976774806	-15.757647476683
F1502	F1559_NODE_15_length_3431_cov_895.395438	10260848	51	0.540367239871757	0.0526630196521533	1.7196152725153	-13.1016267627528	895.395438	3431	no	1.44865911664499	-12.0867025887726
F1503	F1559_NODE_15_length_3431_cov_895.395438	12897444	33	0.279218886621976	0.0216491644873183	1.69046925094725	-14.3841056617335	895.395438	3431	no	0.745743661880483	-13.044669027477
F1504	F1559_NODE_15_length_3431_cov_895.395438	12556522	40	0.365199650247741	0.0290844590761471	1.7196152725153	-13.9581685367753	895.395438	3431	no	0.928474351991928	-12.7284867805756
F1505	F1559_NODE_15_length_3431_cov_895.395438	11163085	47	0.45817545904984	0.0410438027704563	1.7196152725153	-13.4612526043816	895.395438	3431	no	1.22713659682662	-12.3261248943283
F1506	F1559_NODE_15_length_3431_cov_895.395438	9793088	227	2.05683474205771	0.210029231030877	1.98192946662781	-11.1058987841031	895.395438	3431	no	6.75593530452162	-9.86526523083103
F1507	F1559_NODE_15_length_3431_cov_895.395438	10801526	44	0.39055668901195	0.0361575474624558	1.7196152725153	-13.6441201851784	895.395438	3431	no	1.18726275249855	-12.3737814912519
F1508	F1559_NODE_15_length_3431_cov_895.395438	12420727	142	1.37452637714952	0.110663923065817	1.74876129408336	-12.0303039407843	895.395438	3431	no	3.33211982089611	-10.8849804636251
F1509	F1559_NODE_15_length_3431_cov_895.395438	13996422	89	0.916059457883999	0.0654495454541167	1.89449140192364	-12.7880338366837	895.395438	3431	no	1.8533278859104	-11.7313026018818
F1511	F1559_NODE_15_length_3431_cov_895.395438	10784438	56	0.528125910813174	0.0489711110410365	1.83619935878753	-13.2064860815731	895.395438	3431	no	1.51345597036316	-12.0235740389274
F1513	F1559_NODE_15_length_3431_cov_895.395438	7810514	153	1.38093850189449	0.176805073506621	1.77790731565141	-11.3543292403598	895.395438	3431	no	5.70940824113824	-10.1080795202731
F1514	F1559_NODE_15_length_3431_cov_895.395438	10455721	76	0.79189740600408	0.0757381921346295	1.92363742349169	-12.5773960247954	895.395438	3431	no	2.11855082894069	-11.5383430009395
F1515	F1559_NODE_15_length_3431_cov_895.395438	9775916	196	1.99708539784319	0.204286268196576	1.92363742349169	-11.1458966828851	895.395438	3431	no	5.84356517316533	-10.0745719142196
F1516	F1559_NODE_15_length_3431_cov_895.395438	6826100	7	0.0667443893908481	0.00977782180027368	1.51559312153891	-15.5308319916587	895.395438	3431	no	0.298885382541117	-14.3637564970638
F1517	F1559_NODE_15_length_3431_cov_895.395438	10756833	198	1.937044593413	0.180075733574464	1.77790731565141	-11.3278851331034	895.395438	3431	no	5.36488041645257	-10.1978747300816
F1518	F1559_NODE_15_length_3431_cov_895.395438	14679450	214	1.96298455260857	0.133723303843711	1.95278344505975	-11.7572380099618	895.395438	3431	no	4.24896615034213	-10.5343088932761
F1519	F1559_NODE_15_length_3431_cov_895.395438	10369657	22	0.193529583211892	0.0186630650572041	1.7196152725153	-14.5982310682412	895.395438	3431	no	0.618354565148328	-13.3149145203165
F1520	F1559_NODE_15_length_3431_cov_895.395438	13514728	89	0.925386184785777	0.0684724239204649	1.89449140192364	-12.7228939247305	895.395438	3431	no	1.91938448155004	-11.6807770096768
F1521	F1559_NODE_15_length_3431_cov_895.395438	9764339	91	0.954532206353833	0.0977569711942439	1.74876129408336	-12.2092174225924	895.395438	3431	no	2.71630057364159	-11.1797776130716
F1523	F1559_NODE_15_length_3431_cov_895.395438	14711935	14	0.143398426114835	0.00974708127209883	1.7196152725153	-15.5353748305176	895.395438	3431	no	0.277355971157284	-14.471610053165
F1524	F1559_NODE_15_length_3431_cov_895.395438	18067317	25	0.249489944622559	0.0138089094591388	1.74876129408336	-15.0328176202889	895.395438	3431	no	0.403297589344007	-13.9315040562811
F1525	F1559_NODE_15_length_3431_cov_895.395438	11365174	77	0.688137569221801	0.0605479132322832	1.7196152725153	-12.9003397707228	895.395438	3431	no	1.97466722527988	-11.6398111956223
F1526	F1559_NODE_15_length_3431_cov_895.395438	15181702	44	0.438064704167881	0.0288547821692114	1.7196152725153	-13.9696065695551	895.395438	3431	no	0.844717508612975	-12.8648798841999
F1527	F1559_NODE_15_length_3431_cov_895.395438	12645341	13	0.134946079860099	0.0106716046534529	1.98192946662781	-15.4046398837031	895.395438	3431	no	0.299634687893927	-14.360144188188
F1528	F1559_NODE_15_length_3431_cov_895.395438	14075879	53	0.556397551734188	0.0395284409402914	1.7196152725153	-13.5155259551281	895.395438	3431	no	1.09743707167912	-12.4872825273346
F1529	F1559_NODE_15_length_3431_cov_895.395438	11903759	11	0.0964733313902652	0.00810444258744362	1.77790731565141	-15.8016321417369	895.395438	3431	no	0.269331928887854	-14.5139635692725
